Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday 
32,11/19/2010,36.24,2.76,NA,NA,NA,NA,NA,191.03,9.14,FALSE
32,11/26/2010,29.97,2.74,NA,NA,NA,NA,NA,191.01,9.14,TRUE
32,12/3/2010,35.18,2.71,NA,NA,NA,NA,NA,190.99,9.14,FALSE
32,12/10/2010,36.62,2.73,NA,NA,NA,NA,NA,190.97,9.14,FALSE
32,12/17/2010,36.07,2.78,NA,NA,NA,NA,NA,191.03,9.14,FALSE
32,12/24/2010,30.72,2.78,NA,NA,NA,NA,NA,191.14,9.14,FALSE
32,12/31/2010,27.70,2.83,NA,NA,NA,NA,NA,191.26,9.14,TRUE
32,1/7/2011,23.78,2.88,NA,NA,NA,NA,NA,191.37,8.82,FALSE
32,1/14/2011,21.69,2.91,NA,NA,NA,NA,NA,191.48,8.82,FALSE
32,1/21/2011,34.54,2.97,NA,NA,NA,NA,NA,191.57,8.82,FALSE
32,1/28/2011,34.86,3.01,NA,NA,NA,NA,NA,191.67,8.82,FALSE
32,2/4/2011,15.47,3.01,NA,NA,NA,NA,NA,191.76,8.82,FALSE
32,2/11/2011,18.51,3.04,NA,NA,NA,NA,NA,191.86,8.82,TRUE
32,2/18/2011,42.09,3.05,NA,NA,NA,NA,NA,191.92,8.82,FALSE
32,2/25/2011,33.00,3.10,NA,NA,NA,NA,NA,191.96,8.82,FALSE
32,3/4/2011,39.17,3.23,NA,NA,NA,NA,NA,192.01,8.82,FALSE
32,3/11/2011,36.51,3.37,NA,NA,NA,NA,NA,192.06,8.82,FALSE
32,3/18/2011,45.25,3.41,NA,NA,NA,NA,NA,192.12,8.82,FALSE
32,3/25/2011,46.70,3.41,NA,NA,NA,NA,NA,192.20,8.82,FALSE
32,4/1/2011,44.83,3.46,NA,NA,NA,NA,NA,192.27,8.60,FALSE
32,4/8/2011,48.81,3.53,NA,NA,NA,NA,NA,192.34,8.60,FALSE
32,4/15/2011,45.97,3.61,NA,NA,NA,NA,NA,192.42,8.60,FALSE
32,4/22/2011,48.69,3.64,NA,NA,NA,NA,NA,192.52,8.60,FALSE
32,4/29/2011,44.86,3.66,NA,NA,NA,NA,NA,192.62,8.60,FALSE
32,5/6/2011,46.65,3.74,NA,NA,NA,NA,NA,192.73,8.60,FALSE
32,5/13/2011,56.09,3.77,NA,NA,NA,NA,NA,192.83,8.60,FALSE
32,5/20/2011,45.71,3.83,NA,NA,NA,NA,NA,192.83,8.60,FALSE
32,5/27/2011,55.13,3.80,NA,NA,NA,NA,NA,192.84,8.60,FALSE
32,6/3/2011,61.25,3.76,NA,NA,NA,NA,NA,192.84,8.60,FALSE
32,6/10/2011,65.49,3.74,NA,NA,NA,NA,NA,192.85,8.60,FALSE
32,6/17/2011,67.38,3.70,NA,NA,NA,NA,NA,192.90,8.60,FALSE
32,6/24/2011,65.06,3.66,NA,NA,NA,NA,NA,193.00,8.60,FALSE
32,7/1/2011,72.86,3.60,NA,NA,NA,NA,NA,193.09,8.62,FALSE
32,7/8/2011,72.56,3.54,NA,NA,NA,NA,NA,193.19,8.62,FALSE
32,7/15/2011,70.55,3.53,NA,NA,NA,NA,NA,193.31,8.62,FALSE
32,7/22/2011,76.00,3.55,NA,NA,NA,NA,NA,193.51,8.62,FALSE
32,7/29/2011,75.91,3.55,NA,NA,NA,NA,NA,193.71,8.62,FALSE
32,8/5/2011,74.83,3.55,NA,NA,NA,NA,NA,193.91,8.62,FALSE
32,8/12/2011,74.20,3.54,NA,NA,NA,NA,NA,194.11,8.62,FALSE
32,8/19/2011,73.72,3.50,NA,NA,NA,NA,NA,194.25,8.62,FALSE
32,8/26/2011,75.64,3.49,NA,NA,NA,NA,NA,194.38,8.62,FALSE
32,9/2/2011,74.60,3.51,NA,NA,NA,NA,NA,194.51,8.62,FALSE
32,9/9/2011,61.24,3.57,NA,NA,NA,NA,NA,194.64,8.62,TRUE
32,9/16/2011,60.88,3.60,NA,NA,NA,NA,NA,194.74,8.62,FALSE
32,9/23/2011,58.66,3.58,NA,NA,NA,NA,NA,194.81,8.62,FALSE
32,9/30/2011,65.04,3.54,NA,NA,NA,NA,NA,194.88,8.62,FALSE
32,10/7/2011,62.62,3.50,NA,NA,NA,NA,NA,194.95,8.51,FALSE
32,10/14/2011,50.15,3.49,NA,NA,NA,NA,NA,195.03,8.51,FALSE
32,10/21/2011,48.87,3.55,NA,NA,NA,NA,NA,195.18,8.51,FALSE
32,10/28/2011,42.76,3.55,NA,NA,NA,NA,NA,195.33,8.51,FALSE
32,11/4/2011,37.95,3.53,NA,NA,NA,NA,NA,195.48,8.51,FALSE
32,11/11/2011,38.10,3.51,21104.84,7842.47,47.56,3908.03,4246.86,195.64,8.51,FALSE
32,11/18/2011,42.61,3.48,4971.23,662.96,48.08,556.43,6452.61,195.72,8.51,FALSE
32,11/25/2011,40.22,3.42,292.46,443.76,71845.76,9.00,1787.07,195.77,8.51,TRUE
32,12/2/2011,33.80,3.38,5261.51,65.00,1075.86,4742.55,25961.21,195.82,8.51,FALSE
32,12/9/2011,17.94,3.33,6397.72,63.00,303.02,2813.68,9856.66,195.87,8.51,FALSE
32,12/16/2011,26.23,3.27,5519.01,79.00,572.44,493.58,4074.52,195.98,8.51,FALSE
32,12/23/2011,25.97,3.17,1211.62,10.30,1255.26,33.00,4932.34,196.17,8.51,FALSE
32,12/30/2011,32.99,3.12,5886.08,51732.49,211.50,1183.24,3017.63,196.36,8.51,TRUE
32,1/6/2012,36.75,3.10,4323.27,33209.84,208.29,1848.90,6197.53,196.55,8.26,FALSE
32,1/13/2012,28.99,3.08,2682.32,14928.54,211.06,1049.44,3137.59,196.73,8.26,FALSE
32,1/20/2012,36.86,3.06,1856.91,6229.68,214.77,887.78,5684.68,196.78,8.26,FALSE
32,1/27/2012,36.67,3.04,1212.68,2986.04,177.27,69.87,2324.48,196.83,8.26,FALSE
32,2/3/2012,35.89,3.03,31506.24,4740.74,306.03,42702.46,7920.93,196.87,8.26,FALSE
32,2/10/2012,23.34,3.10,19784.57,9309.88,225.85,29483.81,5473.82,196.92,8.26,TRUE
32,2/17/2012,24.26,3.11,9434.94,12371.88,39.20,5880.54,7373.13,196.94,8.26,FALSE
32,2/24/2012,33.41,3.13,18765.64,7738.97,7.60,8914.56,6028.36,196.95,8.26,FALSE
32,3/2/2012,33.40,3.19,11929.81,4330.70,10.10,14296.70,2785.63,196.96,8.26,FALSE
32,3/9/2012,39.90,3.29,16322.30,1206.50,4.97,17697.90,4305.36,196.96,8.26,FALSE
32,3/16/2012,51.51,3.49,4050.92,207.80,1.19,72.65,1741.07,197.05,8.26,FALSE
32,3/23/2012,47.64,3.66,6403.49,147.83,4.54,3324.67,3312.99,197.23,8.26,FALSE
32,3/30/2012,56.09,3.75,10428.62,144.83,7.84,1505.63,3306.98,197.41,8.26,FALSE
32,4/6/2012,51.49,3.85,9335.48,NA,33.85,2211.09,4133.57,197.60,8.09,FALSE
32,4/13/2012,52.10,3.90,5599.64,5969.12,25.75,1440.58,4523.31,197.78,8.09,FALSE
32,4/20/2012,49.15,3.94,7666.76,2726.52,30.46,1330.36,2578.30,197.72,8.09,FALSE
32,4/27/2012,61.76,3.93,4162.67,126.71,45.62,382.41,2146.94,197.66,8.09,FALSE
32,5/4/2012,58.29,3.90,11832.54,NA,117.43,1881.84,4729.13,197.61,8.09,FALSE
32,5/11/2012,55.40,3.87,17977.87,NA,26.79,4338.30,3488.39,197.55,8.09,FALSE
32,5/18/2012,57.46,3.84,8887.75,NA,226.17,1135.59,2831.50,197.56,8.09,FALSE
32,5/25/2012,59.74,3.80,7581.03,NA,216.17,748.97,3014.25,197.59,8.09,FALSE
32,6/1/2012,62.84,3.76,8570.33,55.00,181.13,669.55,2634.77,197.62,8.09,FALSE
32,6/8/2012,71.14,3.74,8483.84,361.80,77.99,1640.00,6841.59,197.66,8.09,FALSE
32,6/15/2012,70.91,3.72,4642.56,414.30,0.01,989.08,4381.80,197.69,8.09,FALSE
32,6/22/2012,74.85,3.74,7803.30,609.25,3.05,4800.50,15323.92,197.74,8.09,FALSE
32,6/29/2012,81.95,3.69,3333.19,599.50,NA,798.18,2945.01,197.79,8.09,FALSE
32,7/6/2012,78.68,3.65,6157.85,472.30,28.64,3908.86,6007.28,197.83,7.87,FALSE
32,7/13/2012,71.57,3.61,7111.33,508.95,1.05,1494.84,8154.10,197.88,7.87,FALSE
32,7/20/2012,77.76,3.59,3551.31,567.16,18.05,2117.84,9786.36,197.93,7.87,FALSE
32,7/27/2012,77.56,3.57,6076.83,298.78,2.16,1981.66,3861.65,197.98,7.87,FALSE
32,8/3/2012,75.09,3.53,35187.83,150.85,13.81,7768.33,4009.95,198.03,7.87,FALSE
32,8/10/2012,75.93,3.51,9862.83,573.37,61.32,7871.42,4298.69,198.08,7.87,FALSE
32,8/17/2012,70.75,3.55,7157.73,186.89,3.84,6006.91,1590.20,198.10,7.87,FALSE
32,8/24/2012,70.12,3.56,5446.99,147.41,127.58,3394.31,5920.55,198.10,7.87,FALSE
32,8/31/2012,76.12,3.56,26651.19,227.72,31.33,6843.52,2907.74,198.10,7.87,FALSE
32,9/7/2012,72.56,3.60,7271.43,172.04,233.55,916.85,3089.99,198.10,7.87,TRUE
32,9/14/2012,64.05,3.66,6238.21,77.77,23.41,1404.74,8346.74,198.13,7.87,FALSE
32,9/21/2012,63.49,3.77,7161.18,88.82,3.00,1011.45,5347.22,198.36,7.87,FALSE
32,9/28/2012,60.62,3.79,5399.48,16.73,0.22,1432.28,5673.51,198.59,7.87,FALSE
32,10/5/2012,55.34,3.78,4879.58,NA,27.93,2641.24,5393.90,198.82,7.56,FALSE
32,10/12/2012,43.49,3.76,2776.24,NA,17.72,456.08,5687.22,199.05,7.56,FALSE
32,10/19/2012,53.57,3.75,3331.15,NA,3.96,120.51,3218.33,199.15,7.56,FALSE
32,10/26/2012,47.22,3.69,8968.72,104.91,200.00,534.86,1821.85,199.22,7.56,FALSE
32,11/2/2012,46.32,3.60,11156.55,5943.82,24.22,441.71,-37.02,199.29,7.56,FALSE
32,11/9/2012,46.36,3.55,8377.17,9725.00,0.15,3508.39,4421.85,199.36,7.56,FALSE
32,11/16/2012,32.95,3.48,19012.07,468.60,82.64,1992.36,5059.08,199.43,7.56,FALSE
32,11/23/2012,44.40,3.45,1414.31,4.54,82544.96,632.34,1071.73,199.50,7.56,TRUE
32,11/30/2012,38.83,3.44,2930.43,7.21,14398.11,137.84,6715.35,199.56,7.56,FALSE
32,12/7/2012,44.06,3.37,6124.34,NA,354.00,1804.17,11365.78,199.63,7.56,FALSE
32,12/14/2012,30.80,3.30,5448.65,NA,82.00,535.44,5081.04,199.72,7.56,FALSE
32,12/21/2012,31.15,3.22,5189.43,NA,167.70,624.22,3084.56,199.94,7.56,FALSE
32,12/28/2012,21.59,3.11,13049.09,29650.41,274.60,28.11,1735.37,200.17,7.56,TRUE
32,1/4/2013,21.31,3.03,1947.76,27957.18,23.69,73.14,4182.06,200.39,7.11,FALSE
32,1/11/2013,32.50,2.96,3554.32,14035.48,8.77,226.05,2442.72,200.62,7.11,FALSE
32,1/18/2013,18.82,2.89,5408.32,5040.16,4.88,323.16,2761.39,200.74,7.11,FALSE
32,1/25/2013,40.40,2.87,4609.18,1969.26,1.20,29.07,1937.03,200.82,7.11,FALSE
32,2/1/2013,33.21,3.00,3988.51,1629.18,162.66,3208.28,2010.95,200.89,7.11,FALSE
32,2/8/2013,37.11,3.21,56454.69,1169.35,878.08,44739.28,4350.80,200.97,7.11,TRUE
32,2/15/2013,27.63,3.39,63140.73,2409.14,202.48,63130.81,10397.55,201.04,7.11,FALSE
32,2/22/2013,29.74,3.56,12685.16,3576.92,11.06,3432.19,1982.84,201.10,7.11,FALSE
32,3/1/2013,25.80,3.64,6491.48,509.13,5.04,498.37,2620.48,201.15,7.11,FALSE
32,3/8/2013,37.18,3.62,13334.38,151.64,99.18,8057.88,2985.64,201.21,7.11,FALSE
32,3/15/2013,40.34,3.61,22840.49,6.72,17.07,6295.75,2248.82,201.24,7.11,FALSE
32,3/22/2013,41.14,3.61,9325.47,NA,1393.30,2311.08,1617.25,201.20,7.11,FALSE
32,3/29/2013,31.35,3.61,13483.54,NA,869.22,392.58,3008.48,201.16,7.11,FALSE
32,4/5/2013,47.40,3.63,22162.59,6248.49,314.14,2506.81,3833.35,201.11,6.95,FALSE
32,4/12/2013,38.70,3.64,5953.33,2070.79,73.56,2813.35,1504.57,201.07,6.95,FALSE
32,4/19/2013,34.10,3.60,8977.99,115.78,137.12,699.14,3141.25,201.07,6.95,FALSE
32,4/26/2013,41.42,3.57,3638.25,1.00,173.94,30.04,1539.39,201.07,6.95,FALSE
32,5/3/2013,49.04,3.57,5113.22,34.00,88.66,331.69,2257.07,NA,NA,FALSE
32,5/10/2013,50.17,3.61,12570.37,707.84,73.31,7506.43,5822.73,NA,NA,FALSE
32,5/17/2013,64.72,3.70,9609.93,986.64,21.02,1621.37,5258.19,NA,NA,FALSE
32,5/24/2013,59.34,3.88,3719.98,765.02,183.10,1874.55,5715.16,NA,NA,FALSE
32,5/31/2013,64.32,3.87,2011.28,489.00,185.87,65.14,1402.78,NA,NA,FALSE
32,6/7/2013,62.31,3.83,11243.14,1386.11,208.44,5519.85,4143.59,NA,NA,FALSE
32,6/14/2013,74.14,3.80,10100.50,1575.85,385.32,7170.57,7078.01,NA,NA,FALSE
32,6/21/2013,70.54,3.74,6276.34,630.60,205.12,5344.52,6421.40,NA,NA,FALSE
32,6/28/2013,75.37,3.69,5235.17,1221.96,36.70,3524.09,2824.23,NA,NA,FALSE
32,7/5/2013,72.16,3.64,10421.20,2153.35,262.66,13506.87,1802.79,NA,NA,FALSE
32,7/12/2013,77.78,3.58,5182.94,1171.84,23.13,3182.51,4887.43,NA,NA,FALSE
32,7/19/2013,72.29,3.59,3839.61,1235.36,110.06,742.88,1040.07,NA,NA,FALSE
32,7/26/2013,72.99,3.58,549.89,940.93,86.00,106.47,1530.56,NA,NA,FALSE
33,2/5/2010,58.40,2.96,NA,NA,NA,NA,NA,126.44,10.12,FALSE
33,2/12/2010,55.47,2.83,NA,NA,NA,NA,NA,126.50,10.12,TRUE
33,2/19/2010,62.16,2.92,NA,NA,NA,NA,NA,126.53,10.12,FALSE
33,2/26/2010,56.50,2.83,NA,NA,NA,NA,NA,126.55,10.12,FALSE
33,3/5/2010,59.17,2.88,NA,NA,NA,NA,NA,126.58,10.12,FALSE
33,3/12/2010,55.61,3.03,NA,NA,NA,NA,NA,126.60,10.12,FALSE
33,3/19/2010,64.60,3.05,NA,NA,NA,NA,NA,126.61,10.12,FALSE
33,3/26/2010,64.09,2.98,NA,NA,NA,NA,NA,126.61,10.12,FALSE
33,4/2/2010,66.79,3.09,NA,NA,NA,NA,NA,126.60,9.85,FALSE
33,4/9/2010,68.43,3.00,NA,NA,NA,NA,NA,126.60,9.85,FALSE
33,4/16/2010,72.44,3.11,NA,NA,NA,NA,NA,126.56,9.85,FALSE
33,4/23/2010,71.59,3.05,NA,NA,NA,NA,NA,126.47,9.85,FALSE
33,4/30/2010,73.29,3.11,NA,NA,NA,NA,NA,126.38,9.85,FALSE
33,5/7/2010,75.40,3.13,NA,NA,NA,NA,NA,126.29,9.85,FALSE
33,5/14/2010,76.80,3.15,NA,NA,NA,NA,NA,126.21,9.85,FALSE
33,5/21/2010,82.80,3.12,NA,NA,NA,NA,NA,126.18,9.85,FALSE
33,5/28/2010,78.47,3.06,NA,NA,NA,NA,NA,126.16,9.85,FALSE
33,6/4/2010,86.06,2.94,NA,NA,NA,NA,NA,126.14,9.85,FALSE
33,6/11/2010,93.52,3.06,NA,NA,NA,NA,NA,126.11,9.85,FALSE
33,6/18/2010,87.69,2.94,NA,NA,NA,NA,NA,126.11,9.85,FALSE
33,6/25/2010,93.66,3.08,NA,NA,NA,NA,NA,126.13,9.85,FALSE
33,7/2/2010,97.66,2.98,NA,NA,NA,NA,NA,126.14,9.50,FALSE
33,7/9/2010,95.88,3.10,NA,NA,NA,NA,NA,126.15,9.50,FALSE
33,7/16/2010,100.14,2.97,NA,NA,NA,NA,NA,126.15,9.50,FALSE
33,7/23/2010,97.04,3.11,NA,NA,NA,NA,NA,126.13,9.50,FALSE
33,7/30/2010,92.71,3.02,NA,NA,NA,NA,NA,126.11,9.50,FALSE
33,8/6/2010,92.51,3.12,NA,NA,NA,NA,NA,126.09,9.50,FALSE
33,8/13/2010,95.57,3.05,NA,NA,NA,NA,NA,126.06,9.50,FALSE
33,8/20/2010,96.46,3.04,NA,NA,NA,NA,NA,126.08,9.50,FALSE
33,8/27/2010,94.00,3.02,NA,NA,NA,NA,NA,126.09,9.50,FALSE
33,9/3/2010,90.82,3.09,NA,NA,NA,NA,NA,126.10,9.50,FALSE
33,9/10/2010,91.77,2.96,NA,NA,NA,NA,NA,126.11,9.50,TRUE
33,9/17/2010,89.43,3.03,NA,NA,NA,NA,NA,126.15,9.50,FALSE
33,9/24/2010,91.18,2.94,NA,NA,NA,NA,NA,126.19,9.50,FALSE
33,10/1/2010,91.45,3.00,NA,NA,NA,NA,NA,126.23,9.27,FALSE
33,10/8/2010,79.02,2.92,NA,NA,NA,NA,NA,126.28,9.27,FALSE
33,10/15/2010,80.49,3.08,NA,NA,NA,NA,NA,126.33,9.27,FALSE
33,10/22/2010,74.20,3.01,NA,NA,NA,NA,NA,126.38,9.27,FALSE
33,10/29/2010,71.34,3.13,NA,NA,NA,NA,NA,126.44,9.27,FALSE
33,11/5/2010,74.23,3.01,NA,NA,NA,NA,NA,126.49,9.27,FALSE
33,11/12/2010,65.21,3.13,NA,NA,NA,NA,NA,126.55,9.27,FALSE
33,11/19/2010,61.95,3.05,NA,NA,NA,NA,NA,126.61,9.27,FALSE
33,11/26/2010,56.87,3.16,NA,NA,NA,NA,NA,126.67,9.27,TRUE
33,12/3/2010,52.82,3.04,NA,NA,NA,NA,NA,126.73,9.27,FALSE
33,12/10/2010,60.72,3.09,NA,NA,NA,NA,NA,126.79,9.27,FALSE
33,12/17/2010,61.12,3.13,NA,NA,NA,NA,NA,126.88,9.27,FALSE
33,12/24/2010,60.43,3.24,NA,NA,NA,NA,NA,126.98,9.27,FALSE
33,12/31/2010,52.91,3.15,NA,NA,NA,NA,NA,127.09,9.27,TRUE
33,1/7/2011,46.25,3.29,NA,NA,NA,NA,NA,127.19,8.95,FALSE
33,1/14/2011,53.63,3.31,NA,NA,NA,NA,NA,127.30,8.95,FALSE
33,1/21/2011,59.46,3.34,NA,NA,NA,NA,NA,127.44,8.95,FALSE
33,1/28/2011,56.62,3.23,NA,NA,NA,NA,NA,127.58,8.95,FALSE
33,2/4/2011,49.26,3.35,NA,NA,NA,NA,NA,127.72,8.95,FALSE
33,2/11/2011,53.35,3.38,NA,NA,NA,NA,NA,127.86,8.95,TRUE
33,2/18/2011,62.03,3.43,NA,NA,NA,NA,NA,128.00,8.95,FALSE
33,2/25/2011,54.89,3.40,NA,NA,NA,NA,NA,128.13,8.95,FALSE
33,3/4/2011,59.51,3.67,NA,NA,NA,NA,NA,128.26,8.95,FALSE
33,3/11/2011,66.51,3.63,NA,NA,NA,NA,NA,128.40,8.95,FALSE
33,3/18/2011,72.72,3.89,NA,NA,NA,NA,NA,128.51,8.95,FALSE
33,3/25/2011,63.34,3.72,NA,NA,NA,NA,NA,128.62,8.95,FALSE
33,4/1/2011,71.41,3.77,NA,NA,NA,NA,NA,128.72,8.69,FALSE
33,4/8/2011,75.11,3.82,NA,NA,NA,NA,NA,128.82,8.69,FALSE
33,4/15/2011,64.64,4.09,NA,NA,NA,NA,NA,128.91,8.69,FALSE
33,4/22/2011,79.46,3.92,NA,NA,NA,NA,NA,128.96,8.69,FALSE
33,4/29/2011,77.44,4.15,NA,NA,NA,NA,NA,129.00,8.69,FALSE
33,5/6/2011,77.92,4.19,NA,NA,NA,NA,NA,129.04,8.69,FALSE
33,5/13/2011,78.24,4.20,NA,NA,NA,NA,NA,129.09,8.69,FALSE
33,5/20/2011,76.07,3.99,NA,NA,NA,NA,NA,129.08,8.69,FALSE
33,5/27/2011,82.32,3.93,NA,NA,NA,NA,NA,129.06,8.69,FALSE
33,6/3/2011,82.93,3.89,NA,NA,NA,NA,NA,129.05,8.69,FALSE
33,6/10/2011,87.02,3.98,NA,NA,NA,NA,NA,129.04,8.69,FALSE
33,6/17/2011,91.11,3.94,NA,NA,NA,NA,NA,129.04,8.69,FALSE
33,6/24/2011,94.11,3.81,NA,NA,NA,NA,NA,129.07,8.69,FALSE
33,7/1/2011,98.43,3.84,NA,NA,NA,NA,NA,129.09,8.44,FALSE
33,7/8/2011,96.44,3.79,NA,NA,NA,NA,NA,129.11,8.44,FALSE
33,7/15/2011,92.83,3.78,NA,NA,NA,NA,NA,129.13,8.44,FALSE
33,7/22/2011,97.17,3.70,NA,NA,NA,NA,NA,129.15,8.44,FALSE
33,7/29/2011,95.28,3.69,NA,NA,NA,NA,NA,129.17,8.44,FALSE
33,8/5/2011,96.93,3.80,NA,NA,NA,NA,NA,129.18,8.44,FALSE
33,8/12/2011,96.00,3.79,NA,NA,NA,NA,NA,129.20,8.44,FALSE
33,8/19/2011,95.89,3.74,NA,NA,NA,NA,NA,129.24,8.44,FALSE
33,8/26/2011,99.66,3.66,NA,NA,NA,NA,NA,129.28,8.44,FALSE
33,9/2/2011,99.20,3.80,NA,NA,NA,NA,NA,129.33,8.44,FALSE
33,9/9/2011,96.22,3.77,NA,NA,NA,NA,NA,129.37,8.44,TRUE
33,9/16/2011,85.79,3.78,NA,NA,NA,NA,NA,129.43,8.44,FALSE
33,9/23/2011,88.93,3.79,NA,NA,NA,NA,NA,129.52,8.44,FALSE
33,9/30/2011,89.10,3.88,NA,NA,NA,NA,NA,129.61,8.44,FALSE
33,10/7/2011,81.16,3.83,NA,NA,NA,NA,NA,129.69,8.01,FALSE
33,10/14/2011,76.49,3.70,NA,NA,NA,NA,NA,129.77,8.01,FALSE
33,10/21/2011,81.74,3.84,NA,NA,NA,NA,NA,129.78,8.01,FALSE
33,10/28/2011,76.73,3.84,NA,NA,NA,NA,NA,129.79,8.01,FALSE
33,11/4/2011,71.91,3.83,NA,NA,NA,NA,NA,129.81,8.01,FALSE
33,11/11/2011,58.75,3.68,105.63,126.28,5.06,NA,27754.23,129.82,8.01,FALSE
33,11/18/2011,63.35,3.67,86.59,6.00,NA,NA,3220.86,129.83,8.01,FALSE
33,11/25/2011,62.35,3.76,11.94,6.00,NA,NA,1641.91,129.84,8.01,TRUE
33,12/2/2011,59.12,3.70,0.50,NA,4.00,NA,1280.77,129.85,8.01,FALSE
33,12/9/2011,47.70,3.64,9.88,NA,6.93,NA,1580.88,129.86,8.01,FALSE
33,12/16/2011,53.18,3.49,258.31,NA,3.67,NA,1065.06,129.90,8.01,FALSE
33,12/23/2011,53.39,3.54,123.82,NA,2.78,NA,950.77,129.98,8.01,FALSE
33,12/30/2011,51.60,3.43,384.37,1919.79,4.95,25.20,556.38,130.07,8.01,TRUE
33,1/6/2012,60.92,3.44,42.92,1279.42,2.55,NA,246.46,130.16,7.60,FALSE
33,1/13/2012,54.61,3.48,370.06,70.73,7.02,NA,671.89,130.24,7.60,FALSE
33,1/20/2012,55.99,3.66,234.48,61.51,3.64,NA,317.59,130.28,7.60,FALSE
33,1/27/2012,56.33,3.68,12.60,12.47,3.38,NA,375.54,130.31,7.60,FALSE
33,2/3/2012,59.53,3.54,653.33,7.40,3.38,NA,773.27,130.35,7.60,FALSE
33,2/10/2012,59.94,3.72,1437.28,1.50,4.94,NA,1244.96,130.38,7.60,TRUE
33,2/17/2012,57.80,3.78,99.40,262.95,3.90,0.46,1005.65,130.45,7.60,FALSE
33,2/24/2012,59.41,3.95,577.17,268.61,NA,2.61,1653.57,130.55,7.60,FALSE
33,3/2/2012,60.91,3.88,460.73,24.96,NA,NA,2045.14,130.65,7.60,FALSE
33,3/9/2012,62.20,3.96,128.45,3.68,0.99,NA,1640.64,130.74,7.60,FALSE
33,3/16/2012,65.99,4.27,128.46,3.00,NA,NA,538.44,130.83,7.60,FALSE
33,3/23/2012,60.82,4.29,NA,3.68,0.34,NA,227.12,130.90,7.60,FALSE
33,3/30/2012,71.34,4.29,215.97,NA,NA,NA,923.99,130.97,7.60,FALSE
33,4/6/2012,70.75,4.28,228.10,NA,NA,NA,321.70,131.04,7.40,FALSE
33,4/13/2012,73.17,4.25,492.15,335.84,NA,NA,1369.05,131.11,7.40,FALSE
33,4/20/2012,72.94,4.11,470.51,119.92,NA,128.87,284.28,131.12,7.40,FALSE
33,4/27/2012,83.07,4.09,476.96,8.97,NA,0.87,537.58,131.13,7.40,FALSE
33,5/4/2012,82.43,4.06,69.59,NA,NA,NA,709.35,131.14,7.40,FALSE
33,5/11/2012,81.02,4.19,758.77,NA,NA,NA,2001.77,131.15,7.40,FALSE
33,5/18/2012,89.81,4.31,103.81,NA,NA,NA,2161.91,131.10,7.40,FALSE
33,5/25/2012,88.89,4.13,320.93,NA,NA,NA,4038.58,131.03,7.40,FALSE
33,6/1/2012,83.57,4.28,1603.57,NA,NA,NA,867.15,130.96,7.40,FALSE
33,6/8/2012,90.94,4.10,499.25,NA,NA,NA,959.13,130.89,7.40,FALSE
33,6/15/2012,92.44,4.14,1655.11,NA,NA,NA,1079.36,130.83,7.40,FALSE
33,6/22/2012,95.75,4.01,213.64,NA,NA,NA,2346.53,130.79,7.40,FALSE
33,6/29/2012,98.15,3.88,NA,NA,NA,NA,807.21,130.76,7.40,FALSE
33,7/6/2012,93.21,3.67,297.52,NA,3.44,NA,1107.31,130.72,7.15,FALSE
33,7/13/2012,97.60,3.72,221.83,NA,0.60,NA,2405.40,130.68,7.15,FALSE
33,7/20/2012,91.49,3.59,648.02,NA,NA,NA,959.57,130.70,7.15,FALSE
33,7/27/2012,93.95,3.77,24.71,NA,NA,NA,1205.27,130.72,7.15,FALSE
33,8/3/2012,92.13,3.60,238.26,NA,2.88,44.29,767.86,130.74,7.15,FALSE
33,8/10/2012,100.07,3.81,90.89,NA,NA,NA,278.04,130.76,7.15,FALSE
33,8/17/2012,96.79,4.00,382.03,NA,0.96,NA,1698.55,130.79,7.15,FALSE
33,8/24/2012,89.62,4.06,35.76,NA,1.44,NA,1381.43,130.84,7.15,FALSE
33,8/31/2012,94.55,3.89,119.39,NA,NA,9.70,1547.92,130.89,7.15,FALSE
33,9/7/2012,92.02,4.12,175.64,NA,NA,NA,841.90,130.93,7.15,TRUE
33,9/14/2012,83.40,3.97,1105.36,NA,NA,NA,495.17,130.98,7.15,FALSE
33,9/21/2012,86.53,4.13,427.64,NA,NA,NA,392.74,131.01,7.15,FALSE
33,9/28/2012,86.42,3.97,167.65,NA,NA,NA,1569.73,131.04,7.15,FALSE
33,10/5/2012,85.18,4.13,433.79,NA,NA,NA,1160.27,131.08,6.90,FALSE
33,10/12/2012,79.64,4.47,33.23,NA,NA,NA,590.43,131.11,6.90,FALSE
33,10/19/2012,75.55,4.45,18.00,NA,NA,NA,649.05,131.15,6.90,FALSE
33,10/26/2012,73.70,4.30,122.41,13.71,NA,NA,965.49,131.19,6.90,FALSE
33,11/2/2012,70.96,4.10,43.69,294.09,NA,NA,561.20,131.24,6.90,FALSE
33,11/9/2012,71.70,3.78,225.61,1194.60,NA,NA,1046.14,131.28,6.90,FALSE
33,11/16/2012,59.24,3.70,840.06,235.17,NA,NA,2810.05,131.33,6.90,FALSE
33,11/23/2012,64.74,3.76,140.81,NA,NA,2.50,1149.55,131.38,6.90,TRUE
33,11/30/2012,65.21,3.72,440.82,NA,NA,6.93,1024.72,131.43,6.90,FALSE
